what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347576158783
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347576163804
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347576166246
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347576176868
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347576184694
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1347576188593
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347576189060
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347576379290
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1347576379306
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1347576380940
